index,valence_1,valence_2,arousal_1,arousal_2
S01E04R01_clip0074,3.0,4.0,4.0,5.0
S01E04R01_clip0075,3.0,4.0,4.0,5.0
S01E04R01_clip0076,3.0,4.0,4.0,5.0
S01E04R01_clip0077,3.0,4.0,4.0,5.0
S01E04R01_clip0078,3.0,4.0,4.0,5.0
S01E04R01_clip0079,3.0,4.0,4.0,5.0
S01E04R01_clip0080,3.0,4.0,4.0,5.0
S01E04R01_clip0081,3.0,4.0,4.0,5.0
S01E04R01_clip0082,3.0,4.0,4.0,5.0
S01E04R01_clip0083,3.0,4.0,4.0,5.0
S01E04R01_clip0084,3.0,4.0,4.0,5.0
S01E04R01_clip0085,3.0,4.0,4.0,5.0
S01E04R01_clip0086,3.0,4.0,4.0,5.0
S01E04R01_clip0087,3.0,4.0,4.0,5.0
S01E04R01_clip0088,3.0,4.0,4.0,5.0
S01E04R01_clip0089,3.0,4.0,4.0,5.0
S01E04R01_clip0090,3.0,4.0,4.0,6.0
S01E04R01_clip0091,3.0,4.0,4.0,5.0
S01E04R01_clip0092,3.0,4.0,4.0,5.0
S01E04R01_clip0093,3.0,4.0,4.0,5.0
S01E04R01_clip0094,3.0,4.0,4.0,5.0
S01E04R01_clip0095,3.0,4.0,4.0,5.0
S01E04R01_clip0096,3.0,4.0,4.0,5.0
S01E04R01_clip0097,3.0,4.0,4.0,5.0
S01E04R01_clip0098,3.0,4.0,4.0,5.0
S01E04R01_clip0099,3.0,4.0,4.0,5.0
S01E04R01_clip0100,3.0,4.0,4.0,5.0
S01E04R01_clip0101,3.0,4.0,4.0,5.0
S01E04R01_clip0102,3.0,4.0,4.0,5.0
S01E04R01_clip0103,3.0,4.0,4.0,5.0
S01E04R01_clip0104,3.0,4.0,4.0,5.0
S01E04R01_clip0105,3.0,4.0,4.0,5.0
S01E04R01_clip0106,3.0,4.0,4.0,5.0
S01E04R01_clip0107,3.0,4.0,4.0,5.0
S01E04R01_clip0108,3.0,4.0,4.0,5.0
S01E04R01_clip0109,3.0,4.0,4.0,5.0
S01E04R01_clip0110,3.0,4.0,4.0,5.0
S01E04R01_clip0111,3.0,4.0,4.0,5.0
S01E04R01_clip0112,3.0,4.0,4.0,5.0
S01E04R01_clip0113,3.0,4.0,4.0,5.0
S01E04R01_clip0114,3.0,4.0,4.0,5.0
S01E04R01_clip0115,3.0,4.0,4.0,5.0
S01E04R01_clip0116,3.0,4.0,4.0,5.0
S01E04R01_clip0117,3.0,4.0,4.0,5.0
S01E04R01_clip0118,3.0,4.0,4.0,5.0
S01E04R01_clip0119,3.0,4.0,4.0,5.0
S01E04R01_clip0120,3.0,4.0,4.0,5.0
S01E04R01_clip0121,3.0,4.0,4.0,5.0
S01E04R01_clip0122,3.0,4.0,4.0,5.0
S01E04R01_clip0123,3.0,4.0,4.0,5.0
S01E04R01_clip0124,3.0,4.0,4.0,5.0
S01E04R01_clip0125,3.0,4.0,4.0,5.0
S01E04R01_clip0126,3.0,4.0,4.0,5.0
S01E04R01_clip0127,3.0,3.0,4.0,5.0
S01E04R01_clip0128,3.0,3.0,4.0,5.0
S01E04R01_clip0129,3.0,3.0,4.0,5.0
S01E04R01_clip0130,3.0,3.0,4.0,5.0
S01E04R01_clip0131,3.0,3.0,4.0,5.0
S01E04R01_clip0132,3.0,3.0,4.0,5.0
S01E04R01_clip0133,3.0,3.0,4.0,5.0
S01E04R01_clip0134,3.0,3.0,4.0,5.0
S01E04R01_clip0135,3.0,3.0,4.0,5.0
S01E04R01_clip0136,3.0,3.0,4.0,5.0
S01E04R01_clip0137,3.0,3.0,4.0,5.0
S01E04R01_clip0138,3.0,3.0,4.0,5.0
S01E04R01_clip0139,3.0,3.0,4.0,5.0
S01E04R01_clip0140,3.0,3.0,4.0,5.0
S01E04R01_clip0141,3.0,3.0,4.0,5.0
S01E04R01_clip0142,3.0,3.0,4.0,5.0
S01E04R01_clip0143,3.0,3.0,4.0,5.0
S01E04R01_clip0144,3.0,3.0,4.0,5.0
S01E04R01_clip0145,3.0,3.0,4.0,5.0
S01E04R01_clip0146,3.0,4.0,4.0,5.0
S01E04R01_clip0147,3.0,4.0,4.0,5.0
S01E04R01_clip0148,3.0,4.0,4.0,5.0
S01E04R01_clip0149,3.0,4.0,4.0,5.0
S01E04R01_clip0150,3.0,4.0,4.0,5.0
S01E04R01_clip0151,4.0,4.0,4.0,5.0
S01E04R01_clip0152,4.0,4.0,4.0,5.0
S01E04R01_clip0153,4.0,4.0,4.0,5.0
S01E04R01_clip0154,4.0,5.0,4.0,4.0
S01E04R01_clip0155,4.0,5.0,4.0,4.0
S01E04R01_clip0156,4.0,5.0,4.0,4.0
S01E04R01_clip0157,4.0,5.0,4.0,4.0
S01E04R01_clip0158,4.0,5.0,4.0,4.0
S01E04R01_clip0159,4.0,5.0,4.0,4.0
S01E04R01_clip0160,4.0,5.0,4.0,4.0
S01E04R01_clip0161,4.0,5.0,4.0,4.0
S01E04R01_clip0162,4.0,5.0,4.0,4.0
S01E04R01_clip0163,4.0,5.0,4.0,4.0
S01E04R01_clip0164,4.0,5.0,4.0,4.0
S01E04R01_clip0165,4.0,5.0,4.0,4.0
S01E04R01_clip0166,4.0,5.0,4.0,4.0
S01E04R01_clip0167,4.0,5.0,4.0,4.0
S01E04R01_clip0168,4.0,5.0,4.0,4.0
S01E04R01_clip0169,4.0,5.0,4.0,4.0
S01E04R01_clip0170,4.0,5.0,4.0,4.0
S01E04R01_clip0171,4.0,5.0,4.0,4.0
S01E04R01_clip0172,4.0,5.0,4.0,4.0
S01E04R01_clip0173,4.0,5.0,4.0,4.0
S01E04R01_clip0174,4.0,5.0,4.0,4.0
S01E04R01_clip0175,4.0,5.0,4.0,4.0
S01E04R01_clip0176,4.0,5.0,3.0,4.0
S01E04R01_clip0177,4.0,5.0,3.0,4.0
S01E04R01_clip0178,4.0,5.0,3.0,4.0
S01E04R01_clip0179,4.0,5.0,3.0,4.0
S01E04R01_clip0180,4.0,5.0,3.0,4.0
S01E04R01_clip0181,4.0,5.0,3.0,4.0
S01E04R01_clip0182,4.0,5.0,3.0,4.0
S01E04R01_clip0183,4.0,5.0,3.0,4.0
S01E04R01_clip0184,4.0,5.0,3.0,4.0
S01E04R01_clip0185,4.0,5.0,3.0,4.0
S01E04R01_clip0186,4.0,5.0,3.0,4.0
S01E04R01_clip0187,4.0,5.0,3.0,4.0
S01E04R01_clip0188,4.0,5.0,3.0,4.0
S01E04R01_clip0189,4.0,5.0,3.0,4.0
S01E04R01_clip0190,4.0,5.0,3.0,4.0
S01E04R01_clip0191,4.0,5.0,3.0,4.0
S01E04R01_clip0192,4.0,5.0,3.0,4.0
S01E04R01_clip0193,4.0,5.0,3.0,4.0
S01E04R01_clip0194,4.0,5.0,4.0,4.0
S01E04R01_clip0195,4.0,5.0,4.0,4.0
S01E04R01_clip0196,4.0,5.0,4.0,4.0
S01E04R01_clip0197,4.0,5.0,4.0,4.0
S01E04R01_clip0198,4.0,5.0,4.0,4.0
S01E04R01_clip0199,4.0,5.0,4.0,4.0
S01E04R01_clip0200,4.0,5.0,4.0,4.0
S01E04R01_clip0201,4.0,5.0,4.0,5.0
S01E04R01_clip0202,4.0,5.0,4.0,5.0
S01E04R01_clip0203,4.0,5.0,4.0,5.0
S01E04R01_clip0204,4.0,5.0,4.0,5.0
S01E04R01_clip0205,4.0,5.0,4.0,5.0
S01E04R01_clip0206,4.0,5.0,5.0,5.0
S01E04R01_clip0207,4.0,5.0,5.0,5.0
S01E04R01_clip0208,4.0,5.0,5.0,5.0
S01E04R01_clip0209,4.0,5.0,5.0,5.0
S01E04R01_clip0210,4.0,5.0,5.0,5.0
S01E04R01_clip0211,4.0,5.0,5.0,5.0
S01E04R01_clip0212,4.0,5.0,5.0,5.0
S01E04R01_clip0213,4.0,5.0,5.0,5.0
S01E04R01_clip0214,4.0,5.0,5.0,5.0
S01E04R01_clip0215,4.0,5.0,5.0,5.0
S01E04R01_clip0216,4.0,5.0,5.0,5.0
S01E04R01_clip0217,4.0,5.0,5.0,5.0
S01E04R01_clip0218,4.0,5.0,5.0,5.0
S01E04R01_clip0219,4.0,5.0,5.0,5.0
S01E04R01_clip0220,4.0,5.0,5.0,3.0
S01E04R01_clip0221,4.0,5.0,4.0,3.0
S01E04R01_clip0222,4.0,5.0,4.0,3.0
S01E04R01_clip0223,4.0,5.0,4.0,3.0
S01E04R01_clip0224,4.0,5.0,4.0,3.0
S01E04R01_clip0225,4.0,5.0,4.0,3.0
S01E04R01_clip0226,4.0,5.0,4.0,3.0
S01E04R01_clip0227,4.0,5.0,4.0,3.0
S01E04R01_clip0228,4.0,5.0,4.0,3.0
S01E04R01_clip0229,4.0,5.0,4.0,3.0
S01E04R01_clip0230,4.0,5.0,4.0,3.0
S01E04R01_clip0231,4.0,5.0,4.0,3.0
S01E04R01_clip0232,4.0,5.0,4.0,3.0
S01E04R01_clip0233,4.0,5.0,4.0,3.0
S01E04R01_clip0234,4.0,5.0,4.0,3.0
S01E04R01_clip0235,4.0,5.0,4.0,3.0
S01E04R01_clip0236,4.0,5.0,4.0,3.0
S01E04R01_clip0237,4.0,5.0,4.0,3.0
S01E04R01_clip0238,4.0,5.0,4.0,3.0
S01E04R01_clip0239,4.0,5.0,4.0,3.0
S01E04R01_clip0240,4.0,5.0,3.0,3.0
S01E04R01_clip0241,4.0,5.0,3.0,3.0
S01E04R01_clip0242,4.0,5.0,3.0,3.0
S01E04R01_clip0243,4.0,5.0,3.0,3.0
S01E04R01_clip0244,4.0,5.0,3.0,3.0
S01E04R01_clip0245,4.0,5.0,3.0,3.0
S01E04R01_clip0246,4.0,5.0,3.0,3.0
S01E04R01_clip0247,4.0,5.0,3.0,3.0
S01E04R01_clip0248,4.0,5.0,3.0,3.0
S01E04R01_clip0249,4.0,5.0,3.0,3.0
S01E04R01_clip0250,4.0,5.0,3.0,3.0
S01E04R01_clip0251,4.0,4.0,3.0,5.0
S01E04R01_clip0252,4.0,4.0,3.0,5.0
S01E04R01_clip0253,4.0,4.0,3.0,5.0
S01E04R01_clip0254,4.0,4.0,3.0,5.0
S01E04R01_clip0255,4.0,4.0,3.0,5.0
S01E04R01_clip0256,4.0,4.0,3.0,5.0
S01E04R01_clip0257,4.0,4.0,3.0,5.0
S01E04R01_clip0258,4.0,4.0,3.0,5.0
S01E04R01_clip0259,4.0,4.0,3.0,5.0
S01E04R01_clip0260,4.0,4.0,3.0,5.0
S01E04R01_clip0261,4.0,4.0,3.0,5.0
S01E04R01_clip0262,4.0,4.0,3.0,5.0
S01E04R01_clip0263,4.0,4.0,3.0,5.0
S01E04R01_clip0264,4.0,4.0,3.0,5.0
S01E04R01_clip0265,4.0,4.0,3.0,5.0
S01E04R01_clip0266,4.0,4.0,3.0,5.0
S01E04R01_clip0267,4.0,4.0,3.0,5.0
S01E04R01_clip0268,4.0,4.0,3.0,5.0
S01E04R01_clip0269,4.0,4.0,3.0,5.0
S01E04R01_clip0270,4.0,4.0,3.0,5.0
S01E04R01_clip0271,4.0,4.0,3.0,5.0
S01E04R01_clip0272,4.0,4.0,3.0,5.0
S01E04R01_clip0273,4.0,4.0,3.0,5.0
S01E04R01_clip0274,4.0,4.0,3.0,5.0
S01E04R01_clip0275,4.0,4.0,3.0,5.0
S01E04R01_clip0276,4.0,4.0,3.0,6.0
S01E04R01_clip0277,4.0,4.0,4.0,6.0
S01E04R01_clip0278,4.0,4.0,4.0,6.0
S01E04R01_clip0279,4.0,4.0,4.0,6.0
S01E04R01_clip0280,4.0,4.0,4.0,6.0
S01E04R01_clip0281,4.0,4.0,4.0,6.0
S01E04R01_clip0282,4.0,4.0,4.0,6.0
S01E04R01_clip0283,4.0,4.0,4.0,6.0
S01E04R01_clip0284,4.0,4.0,4.0,6.0
S01E04R01_clip0285,4.0,4.0,4.0,6.0
S01E04R01_clip0286,4.0,4.0,4.0,6.0
S01E04R01_clip0287,4.0,4.0,4.0,6.0
S01E04R01_clip0288,4.0,4.0,4.0,6.0
S01E04R01_clip0289,4.0,4.0,4.0,6.0
S01E04R01_clip0290,4.0,4.0,5.0,6.0
S01E04R01_clip0291,4.0,4.0,5.0,6.0
S01E04R01_clip0292,4.0,4.0,5.0,6.0
S01E04R01_clip0293,4.0,4.0,5.0,6.0
S01E04R01_clip0294,4.0,7.0,5.0,6.0
S01E04R01_clip0295,4.0,7.0,5.0,6.0
S01E04R01_clip0296,4.0,7.0,5.0,6.0
S01E04R01_clip0297,4.0,7.0,5.0,6.0
S01E04R01_clip0298,4.0,7.0,5.0,6.0
S01E04R01_clip0299,4.0,7.0,5.0,6.0
S01E04R01_clip0300,4.0,7.0,5.0,6.0
S01E04R01_clip0301,4.0,7.0,5.0,6.0
S01E04R01_clip0302,4.0,7.0,5.0,6.0
S01E04R01_clip0303,4.0,7.0,5.0,6.0
S01E04R01_clip0304,4.0,7.0,5.0,6.0
S01E04R01_clip0305,4.0,7.0,6.0,6.0
S01E04R01_clip0306,4.0,7.0,6.0,6.0
,,,,
